Unnamed: 0,index,id,uri,nome,siglaPartido,uriPartido,siglaUf,idLegislatura,urlFoto,x,y,z,cores,top_1_deputy,top_2_deputy,top_3_deputy,top_4_deputy,top_5_deputy,top_6_deputy,top_7_deputy,top_8_deputy,top_9_deputy,top_10_deputy,distance,first_name,gender
71,71,135054,https://dadosabertos.camara.leg.br/api/v2/deputados/135054,Cristiano Vale,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,PA,56,https://www.camara.gov.br/internet/deputado/bandep/135054.jpg,0.1037770211696624,-0.2750970721244812,-0.2820278704166412,#00BFFF,217.0,273.0,351.0,234.0,138.0,37.0,184.0,194.0,220.0,135.0,0.4074159899980072,Cristiano,Masculino
72,72,204355,https://dadosabertos.camara.leg.br/api/v2/deputados/204355,Da Vitória,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,ES,56,https://www.camara.gov.br/internet/deputado/bandep/204355.jpg,-0.2692639231681824,-0.2170564532279968,0.0321549884974956,#00BFFF,351.0,217.0,194.0,138.0,37.0,150.0,99.0,273.0,322.0,88.0,0.347347819185773,Da,Feminino
73,73,141411,https://dadosabertos.camara.leg.br/api/v2/deputados/141411,Dagoberto Nogueira,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,MS,56,https://www.camara.gov.br/internet/deputado/bandep/141411.jpg,-0.048279520124197,0.2117943316698074,0.4129379093647003,#0072C6,315.0,,,,,,,,,,0.4665891854526555,Dagoberto,Masculino
74,74,74467,https://dadosabertos.camara.leg.br/api/v2/deputados/74467,Damião Feliciano,UNIÃO,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,PB,56,https://www.camara.gov.br/internet/deputado/bandep/74467.jpg,-0.1744351834058761,0.2061473429203033,-0.2024035453796386,#8B4513,,,,,,,,,,,0.3374782294981265,Damião,Masculino
75,75,178916,https://dadosabertos.camara.leg.br/api/v2/deputados/178916,Daniel Coelho,CIDADANIA,https://dadosabertos.camara.leg.br/api/v2/partidos/37905,PE,56,https://www.camara.gov.br/internet/deputado/bandep/178916.jpg,0.2895764112472534,0.0470665842294693,0.2240594625473022,#FFC0CB,,,,,,,,,,,0.3691509231450655,Daniel,Masculino
76,76,204367,https://dadosabertos.camara.leg.br/api/v2/deputados/204367,Daniel Freitas,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,SC,56,https://www.camara.gov.br/internet/deputado/bandep/204367.jpg,-0.2985260188579559,-0.3086700141429901,-0.1426200270652771,#8B0000,234.0,220.0,46.0,176.0,227.0,150.0,77.0,138.0,332.0,99.0,0.4524769979637801,Daniel,Masculino
77,77,204454,https://dadosabertos.camara.leg.br/api/v2/deputados/204454,Daniel Silveira,PTB,https://dadosabertos.camara.leg.br/api/v2/partidos/36845,RJ,56,https://www.camara.gov.br/internet/deputado/bandep/204454.jpg,-0.3327584266662597,-0.2423842996358871,0.0395047962665557,#FFDAB9,138.0,37.0,150.0,99.0,332.0,220.0,217.0,68.0,149.0,46.0,0.4135685531510418,Daniel,Masculino
78,78,204409,https://dadosabertos.camara.leg.br/api/v2/deputados/204409,Daniel Trzeciak,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,RS,56,https://www.camara.gov.br/internet/deputado/bandep/204409.jpg,0.1217590346932411,-0.1325353235006332,0.3913396000862121,#0072C6,,,,,,,,,,,0.4307407075033468,Daniel,Masculino
79,79,204459,https://dadosabertos.camara.leg.br/api/v2/deputados/204459,Daniela do Waguinho,UNIÃO,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,RJ,56,https://www.camara.gov.br/internet/deputado/bandep/204459.jpg,0.1329046487808227,0.0153047554194927,0.0682223662734031,#8B4513,194.0,217.0,99.0,37.0,201.0,351.0,88.0,138.0,150.0,275.0,0.1501738075229721,Daniela,Feminino
80,80,160528,https://dadosabertos.camara.leg.br/api/v2/deputados/160528,Danilo Cabral,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,PE,56,https://www.camara.gov.br/internet/deputado/bandep/160528.jpg,0.2056952267885208,0.3158360123634338,0.3316157162189483,#FFD700,,,,,,,,,,,0.5020277843631985,Danilo,Masculino
81,81,62881,https://dadosabertos.camara.leg.br/api/v2/deputados/62881,Danilo Forte,UNIÃO,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,CE,56,https://www.camara.gov.br/internet/deputado/bandep/62881.jpg,0.311603307723999,0.0762385949492454,0.1207865700125694,#8B4513,,,,,,,,,,,0.3427803090023895,Danilo,Masculino
82,82,160552,https://dadosabertos.camara.leg.br/api/v2/deputados/160552,Danrlei de Deus Hinterholz,PSD,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,RS,56,https://www.camara.gov.br/internet/deputado/bandep/160552.jpg,-0.1333736479282379,-0.3278759121894836,0.4109803736209869,#BDB76B,,,,,,,,,,,0.5423983879561383,Danrlei,Masculino
83,83,116379,https://dadosabertos.camara.leg.br/api/v2/deputados/116379,Darci de Matos,PSD,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,SC,56,https://www.camara.gov.br/internet/deputado/bandep/116379.jpg,0.3801807463169098,-0.181569367647171,0.0154978577047586,#BDB76B,217.0,351.0,194.0,135.0,184.0,2.0,138.0,179.0,99.0,72.0,0.4215981721157161,Darci,Masculino
84,84,205548,https://dadosabertos.camara.leg.br/api/v2/deputados/205548,David Miranda,PDT,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,RJ,56,https://www.camara.gov.br/internet/deputado/bandep/205548.jpg,0.3730429410934448,0.4014100730419159,-0.2880084216594696,#2E8B57,,,,,,,,,,,0.6190637556713706,David,Masculino
85,85,204511,https://dadosabertos.camara.leg.br/api/v2/deputados/204511,David Soares,UNIÃO,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,SP,56,https://www.camara.gov.br/internet/deputado/bandep/204511.jpg,-0.1049634516239166,-0.4452992379665375,-0.1899946480989456,#8B4513,,,,,,,,,,,0.4953854093699444,David,Masculino
86,86,204451,https://dadosabertos.camara.leg.br/api/v2/deputados/204451,Delegado Antônio Furtado,UNIÃO,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,RJ,56,https://www.camara.gov.br/internet/deputado/bandep/204451.jpg,0.3523786664009094,0.0274993404746055,0.0388416908681392,#8B4513,68.0,217.0,122.0,194.0,138.0,37.0,99.0,150.0,117.0,88.0,0.3555778609679148,Delegado,Masculino
87,87,178908,https://dadosabertos.camara.leg.br/api/v2/deputados/178908,Delegado Éder Mauro,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,PA,56,https://www.camara.gov.br/internet/deputado/bandep/178908.jpg,0.2676866352558136,-0.355942964553833,-0.0653016567230224,#8B0000,37.0,68.0,138.0,150.0,,,,,,,0.4501286872447941,Delegado,Masculino
88,88,204512,https://dadosabertos.camara.leg.br/api/v2/deputados/204512,Delegado Marcelo Freitas,UNIÃO,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,MG,56,https://www.camara.gov.br/internet/deputado/bandep/204512.jpg,0.3060831725597381,-0.0871556550264358,-0.0183755103498697,#8B4513,194.0,217.0,351.0,138.0,150.0,99.0,37.0,234.0,77.0,72.0,0.3187799807201507,Delegado,Masculino
89,89,204569,https://dadosabertos.camara.leg.br/api/v2/deputados/204569,Delegado Pablo,UNIÃO,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,AM,56,https://www.camara.gov.br/internet/deputado/bandep/204569.jpg,0.1056749150156974,-0.3522435426712036,-0.1025899201631546,#8B4513,,,,,,,,,,,0.381794961643311,Delegado,Masculino
90,90,204542,https://dadosabertos.camara.leg.br/api/v2/deputados/204542,Denis Bezerra,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,CE,56,https://www.camara.gov.br/internet/deputado/bandep/204542.jpg,-0.1855774819850921,0.3680269122123718,0.3594244122505188,#FFD700,,,,,,,,,,,0.5468717564970155,Denis,Desconhecido
91,91,160599,https://dadosabertos.camara.leg.br/api/v2/deputados/160599,Dimas Fabiano,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,MG,56,https://www.camara.gov.br/internet/deputado/bandep/160599.jpg,-0.284601479768753,-0.1630656719207763,0.0170791093260049,#00BFFF,2.0,217.0,351.0,194.0,72.0,98.0,184.0,273.0,138.0,322.0,0.3284510794942038,Dimas,Masculino
92,92,143632,https://dadosabertos.camara.leg.br/api/v2/deputados/143632,Domingos Neto,PSD,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,CE,56,https://www.camara.gov.br/internet/deputado/bandep/143632.jpg,0.1628642976284027,-0.2651070952415466,0.3764889538288116,#BDB76B,,,,,,,,,,,0.4884163016776942,Domingos,Masculino
93,93,160758,https://dadosabertos.camara.leg.br/api/v2/deputados/160758,Domingos Sávio,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,MG,56,https://www.camara.gov.br/internet/deputado/bandep/160758.jpg,-0.1938427835702896,-0.0173609778285026,-0.2058045268058776,#8B0000,138.0,37.0,99.0,150.0,201.0,234.0,122.0,194.0,68.0,174.0,0.2832524166661797,Domingos,Masculino
94,94,213854,https://dadosabertos.camara.leg.br/api/v2/deputados/213854,Dr. Agripino Magalhães,UNIÃO,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,CE,56,https://www.camara.gov.br/internet/deputado/bandep/213854.jpg,0.0876425504684448,-0.6165457963943481,0.2740004062652588,#8B4513,212.0,,,,,,,,,,0.6803573754562243,Dr.,Masculino
95,95,204481,https://dadosabertos.camara.leg.br/api/v2/deputados/204481,Dr. Jaziel,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,CE,56,https://www.camara.gov.br/internet/deputado/bandep/204481.jpg,-0.3612752854824066,-0.3373872637748718,-0.0988404899835586,#8B0000,,,,,,,,,,,0.5041026087197717,Dr.,Masculino
96,96,204439,https://dadosabertos.camara.leg.br/api/v2/deputados/204439,Dr. Leonardo,REPUBLICANOS,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,MT,56,https://www.camara.gov.br/internet/deputado/bandep/204439.jpg,0.1745935082435608,-0.1736352890729904,-0.1043851375579834,#FF7F00,275.0,423.0,210.0,192.0,384.0,48.0,220.0,180.0,138.0,99.0,0.2674478709491896,Dr.,Masculino
97,97,204351,https://dadosabertos.camara.leg.br/api/v2/deputados/204351,Dr. Luiz Ovando,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,MS,56,https://www.camara.gov.br/internet/deputado/bandep/204351.jpg,0.099779836833477,-0.3194824159145355,0.0294754076749086,#00BFFF,98.0,217.0,194.0,220.0,351.0,99.0,184.0,135.0,2.0,125.0,0.3359967701849314,Dr.,Masculino
98,98,204412,https://dadosabertos.camara.leg.br/api/v2/deputados/204412,Dr. Zacharias Calil,UNIÃO,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,GO,56,https://www.camara.gov.br/internet/deputado/bandep/204412.jpg,-0.2316490858793258,-0.0576342083513736,-0.0794733017683029,#8B4513,194.0,99.0,138.0,150.0,37.0,217.0,351.0,184.0,234.0,122.0,0.2515929384044245,Dr.,Masculino
99,99,81297,https://dadosabertos.camara.leg.br/api/v2/deputados/81297,Dra. Soraya Manato,PTB,https://dadosabertos.camara.leg.br/api/v2/partidos/36845,ES,56,https://www.camara.gov.br/internet/deputado/bandep/81297.jpg,-0.1968959867954254,-0.2108963876962661,0.0713795721530914,#FFDAB9,138.0,150.0,37.0,234.0,217.0,201.0,194.0,379.0,68.0,157.0,0.2972210612998959,Dra.,Feminino
100,100,204434,https://dadosabertos.camara.leg.br/api/v2/deputados/204434,Dra. Vanda Milani,PROS,https://dadosabertos.camara.leg.br/api/v2/partidos/36763,AC,56,https://www.camara.gov.br/internet/deputado/bandep/204434.jpg,0.1543061882257461,-0.2236474305391311,-0.2572365999221802,#00CED1,201.0,,,,,,,,,,0.3741647247550718,Dra.,Feminino
101,101,178994,https://dadosabertos.camara.leg.br/api/v2/deputados/178994,Dulce Miranda,MDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,TO,56,https://www.camara.gov.br/internet/deputado/bandep/178994.jpg,-0.3019488751888275,0.1484197229146957,-0.1161938533186912,#006400,194.0,,,,,,,,,,0.3559530150552439,Dulce,Feminino
102,102,204421,https://dadosabertos.camara.leg.br/api/v2/deputados/204421,Edna Henrique,REPUBLICANOS,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,PB,56,https://www.camara.gov.br/internet/deputado/bandep/204421.jpg,0.0069344546645879,-0.0322791971266269,0.380592793226242,#FF7F00,245.0,,,,,,,,,,0.3820221295741751,Edna,Feminino
103,103,204541,https://dadosabertos.camara.leg.br/api/v2/deputados/204541,Eduardo Bismarck,PDT,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,CE,56,https://www.camara.gov.br/internet/deputado/bandep/204541.jpg,-0.2082164734601974,0.3505510091781616,-0.1702346354722976,#2E8B57,23.0,401.0,,,,,,,,,0.4418370072440907,Eduardo,Masculino
104,104,92346,https://dadosabertos.camara.leg.br/api/v2/deputados/92346,Eduardo Bolsonaro,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,SP,56,https://www.camara.gov.br/internet/deputado/bandep/92346.jpg,0.0221991315484046,-0.4003352522850036,0.1342745721340179,#8B0000,138.0,201.0,99.0,150.0,37.0,220.0,140.0,332.0,117.0,234.0,0.4228365835466161,Eduardo,Masculino
105,105,204500,https://dadosabertos.camara.leg.br/api/v2/deputados/204500,Eduardo Costa,PSD,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,PA,56,https://www.camara.gov.br/internet/deputado/bandep/204500.jpg,0.109664149582386,-0.2787130177021026,0.2843716144561767,#BDB76B,72.0,135.0,194.0,217.0,351.0,,,,,,0.4130065217991756,Eduardo,Masculino
106,106,178977,https://dadosabertos.camara.leg.br/api/v2/deputados/178977,Eduardo Cury,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,SP,56,https://www.camara.gov.br/internet/deputado/bandep/178977.jpg,0.4016167521476745,0.0495858564972877,-0.1504236161708831,#0072C6,,,,,,,,,,,0.4317198594831391,Eduardo,Masculino
107,107,141421,https://dadosabertos.camara.leg.br/api/v2/deputados/141421,Eduardo da Fonte,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,PE,56,https://www.camara.gov.br/internet/deputado/bandep/141421.jpg,0.0988669916987419,0.0850335210561752,-0.1719271838665008,#00BFFF,72.0,150.0,152.0,194.0,217.0,322.0,351.0,,,,0.2157877158297841,Eduardo,Masculino
108,108,141422,https://dadosabertos.camara.leg.br/api/v2/deputados/141422,Efraim Filho,UNIÃO,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,PB,56,https://www.camara.gov.br/internet/deputado/bandep/141422.jpg,-0.2641783356666565,-0.0713504254817962,0.4635075032711029,#8B4513,,,,,,,,,,,0.5382567062663033,Efraim,Masculino
109,109,74075,https://dadosabertos.camara.leg.br/api/v2/deputados/74075,Elcione Barbalho,MDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,PA,56,https://www.camara.gov.br/internet/deputado/bandep/74075.jpg,0.1242431998252868,0.1576319932937622,-0.0428898818790912,#006400,,,,,,,,,,,0.2052407366489246,Elcione,Feminino
110,110,154919,https://dadosabertos.camara.leg.br/api/v2/deputados/154919,Eleuses Paiva,PSD,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,SP,56,https://www.camara.gov.br/internet/deputado/bandep/154919.jpg,-0.0367178991436958,-0.2839025855064392,0.4799718558788299,#BDB76B,,,,,,,,,,,0.5588576425267314,Eleuses,Masculino
111,111,160532,https://dadosabertos.camara.leg.br/api/v2/deputados/160532,Eli Corrêa Filho,UNIÃO,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,SP,56,https://www.camara.gov.br/internet/deputado/bandep/160532.jpg,0.337810218334198,-0.1090722605586052,0.1196233183145523,#8B4513,194.0,201.0,217.0,380.0,351.0,138.0,150.0,121.0,99.0,37.0,0.374596102380881,Eli,Masculino
112,112,204389,https://dadosabertos.camara.leg.br/api/v2/deputados/204389,Elias Vaz,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,GO,56,https://www.camara.gov.br/internet/deputado/bandep/204389.jpg,0.2222589552402496,0.3719396293163299,0.2211056351661682,#FFD700,,,,,,,,,,,0.4864420139571528,Elias,Masculino
113,113,220008,https://dadosabertos.camara.leg.br/api/v2/deputados/220008,Eliza Virgínia,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,PB,56,https://www.camara.gov.br/internet/deputado/bandep/220008.jpg,-0.2462877482175827,-0.7326591610908508,0.2013052105903625,#00BFFF,,,,,,,,,,,0.7987307988698489,Eliza,Feminino
114,114,132504,https://dadosabertos.camara.leg.br/api/v2/deputados/132504,Enio Verri,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,PR,56,https://www.camara.gov.br/internet/deputado/bandep/132504.jpg,-0.023049708455801,0.4018307328224182,0.2634291350841522,#FF0000,281.0,54.0,260.0,155.0,469.0,34.0,40.0,15.0,240.0,116.0,0.4810344437893024,Enio,Masculino
115,115,204537,https://dadosabertos.camara.leg.br/api/v2/deputados/204537,Enrico Misasi,MDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,SP,56,https://www.camara.gov.br/internet/deputado/bandep/204537.jpg,0.3550794720649719,0.0642652660608291,-0.2393572628498077,#006400,,,,,,,,,,,0.4330165761062274,Enrico,Masculino
116,116,160575,https://dadosabertos.camara.leg.br/api/v2/deputados/160575,Erika Kokay,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,DF,56,https://www.camara.gov.br/internet/deputado/bandep/160575.jpg,0.178806647658348,0.4821608960628509,0.2085470408201217,#FF0000,260.0,54.0,114.0,306.0,183.0,137.0,267.0,155.0,281.0,288.0,0.5549259546766374,Erika,Feminino
117,117,160640,https://dadosabertos.camara.leg.br/api/v2/deputados/160640,Eros Biondini,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,MG,56,https://www.camara.gov.br/internet/deputado/bandep/160640.jpg,0.1196789667010307,-0.4451144337654114,0.0029134249780327,#8B0000,220.0,138.0,37.0,99.0,234.0,150.0,122.0,68.0,176.0,217.0,0.4609321015746591,Eros,Masculino
118,118,178871,https://dadosabertos.camara.leg.br/api/v2/deputados/178871,Evair Vieira de Melo,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,ES,56,https://www.camara.gov.br/internet/deputado/bandep/178871.jpg,-0.1917845755815506,-0.2611463367938995,-0.0476819947361946,#00BFFF,220.0,138.0,234.0,351.0,150.0,157.0,37.0,99.0,117.0,176.0,0.327493977462015,Evair,Masculino
119,119,178953,https://dadosabertos.camara.leg.br/api/v2/deputados/178953,Expedito Netto,PSD,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,RO,56,https://www.camara.gov.br/internet/deputado/bandep/178953.jpg,-0.2498887926340103,0.0205231513828039,-0.0731138512492179,#BDB76B,48.0,99.0,135.0,194.0,217.0,273.0,351.0,,,,0.2611728233780414,Expedito,Masculino
120,120,68720,https://dadosabertos.camara.leg.br/api/v2/deputados/68720,Fábio Henrique,UNIÃO,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,SE,56,https://www.camara.gov.br/internet/deputado/bandep/68720.jpg,0.0714219734072685,0.0254331789910793,0.2237461358308792,#8B4513,194.0,338.0,,,,,,,,,0.2362419907176349,Fábio,Masculino
121,121,171623,https://dadosabertos.camara.leg.br/api/v2/deputados/171623,Fabio Reis,PSD,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,SE,56,https://www.camara.gov.br/internet/deputado/bandep/171623.jpg,0.1801547259092331,-0.1056285500526428,-0.2994779646396637,#BDB76B,217.0,194.0,201.0,351.0,111.0,152.0,138.0,37.0,99.0,135.0,0.3651029541901437,Fabio,Masculino
122,122,204368,https://dadosabertos.camara.leg.br/api/v2/deputados/204368,Fabio Schiochet,UNIÃO,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,SC,56,https://www.camara.gov.br/internet/deputado/bandep/204368.jpg,0.0696592107415199,-0.2232529371976852,0.1523089259862899,#8B4513,150.0,37.0,68.0,138.0,99.0,217.0,176.0,220.0,117.0,194.0,0.2790918998172863,Fabio,Masculino
123,123,66828,https://dadosabertos.camara.leg.br/api/v2/deputados/66828,Fausto Pinato,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,SP,56,https://www.camara.gov.br/internet/deputado/bandep/66828.jpg,0.1457182765007019,0.0007840014877729,-0.1611684411764145,#00BFFF,217.0,351.0,194.0,384.0,2.0,322.0,273.0,184.0,243.0,121.0,0.2172779261588788,Fausto,Masculino
124,124,72442,https://dadosabertos.camara.leg.br/api/v2/deputados/72442,Felipe Carreras,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,PE,56,https://www.camara.gov.br/internet/deputado/bandep/72442.jpg,0.2584899365901947,0.1466609388589859,0.3159250915050506,#FFD700,,,,,,,,,,,0.4337454803774636,Felipe,Feminino
125,125,204398,https://dadosabertos.camara.leg.br/api/v2/deputados/204398,Felipe Francischini,UNIÃO,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,PR,56,https://www.camara.gov.br/internet/deputado/bandep/204398.jpg,-0.0447897687554359,-0.1173060908913612,-0.2189420908689499,#8B4513,194.0,99.0,150.0,138.0,122.0,37.0,217.0,351.0,379.0,220.0,0.2523935052639929,Felipe,Feminino
126,126,204371,https://dadosabertos.camara.leg.br/api/v2/deputados/204371,Felipe Rigoni,UNIÃO,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,ES,56,https://www.camara.gov.br/internet/deputado/bandep/204371.jpg,-0.1515934914350509,0.0802798271179199,0.239420861005783,#8B4513,,,,,,,,,,,0.2945297709439615,Felipe,Feminino
